nom_prov;nom_loca;cp;cpa
córdoba;colonia sagrada familia;5125;X5125XAG
córdoba;constitucion;5125;X5125XAH
córdoba;higuerillas;5125;X5125XAI
córdoba;kilometro 658;5125;X5125XAJ
córdoba;kilometro 691;5125;X5125XAK
córdoba;kilometro 711;5125;X5125XAD
córdoba;la celina;5125;X5125XAL
córdoba;los chaã±aritos;5125;Buscar CPA
córdoba;los pantanillos;5125;X5125XAQ
córdoba;los vazquez;5125;X5125XAE
córdoba;malvinas argentinas;5125;Buscar CPA
córdoba;media luna;5125;X5125XAF
córdoba;mi granja;5125;Buscar CPA
córdoba;monte cristo;5125;Buscar CPA
córdoba;oratorio de peralta;5125;X5125XAR
córdoba;piquillin;5125;Buscar CPA
córdoba;pozo de la loma;5125;X5125XAM
córdoba;pozo de las yeguas;5125;X5125XAO
córdoba;ruta 19 kilometro 317;5125;X5125XAC
córdoba;santiago temple;5125;Buscar CPA
córdoba;tejeda;5125;X5125XAB
córdoba;bosque alegre;5187;X5186XAA
córdoba;estancia la punta del agua;5187;X5186XAH
córdoba;falda del carmen;5187;X5187XAC
córdoba;golpe de agua;5187;X5187XAB
córdoba;la granadilla;5187;X5187XAD
córdoba;los paraisos;5187;X5187XAA
córdoba;san clemente;5187;Buscar CPA
córdoba;san nicolas;5187;X5281XBB
córdoba;brinkmann;2419;Buscar CPA
córdoba;colonia botturi;2419;X2419XAB
córdoba;colonia vignaud;2419;Buscar CPA
córdoba;cotagaita;2419;X2419XAA
córdoba;seeber;2419;Buscar CPA
córdoba;córdoba;5121;X5295XAF
córdoba;córdoba;5249;X5295XAF
córdoba;córdoba;5295;X5295XAF
córdoba;córdoba;5297;X5295XAF
córdoba;buey muerto;5135;X5131XAW
córdoba;caã±ada ancha santa rosa;5135;Buscar CPA
córdoba;castellanos;5135;X5129XAK
córdoba;colonia las cuatro esquinas;5135;X5135XAB
córdoba;corral de gomez;5135;X5139XAC
córdoba;diego de rojas;5135;Buscar CPA
córdoba;el carrizal;5135;X5282XAG
córdoba;la quinta;5135;X5209XAU
córdoba;las averias;5135;X5135XAH
córdoba;las gramillas;5135;X5246XAK
córdoba;monte de toro pujio;5135;X5135XAG
córdoba;pozo la piedra;5135;X5135XAF
córdoba;tordilla norte;5135;X5135XAD
córdoba;burmeister;6225;X6225XAA
córdoba;hipolito bouchard;6225;Buscar CPA
córdoba;buena vista;5249;X5295XAF
córdoba;caã±ada de coria;5249;Buscar CPA
córdoba;corral del rey;5249;X5249XAC
córdoba;el algarrobal;5249;X5249XAD
santiago del estero;el barrial;5249;G4301XAB
córdoba;el durazno;5249;X5155XAA
córdoba;el gallego;5249;X5248XAK
córdoba;el mangrullo;5249;X5249XAF
córdoba;el progreso;5249;X5235XAB
córdoba;el puesto;5249;X5284XAN
córdoba;el quebracho;5249;X5218XAE
córdoba;el rodeo;5249;X5291XAI
córdoba;el simbol;5249;X5249XAI
córdoba;el tule;5249;X5249XAJ
córdoba;estancia patiã±o;5249;Buscar CPA
córdoba;gutemberg;5249;X5249XBH
córdoba;la banda;5249;X5249XAL
córdoba;la chicharra;5249;X5249XAM
córdoba;la costa;5249;X5282XAN
córdoba;la cruz;5249;X5249XAO
córdoba;la estancia;5249;X5291XAW
córdoba;la quintana;5249;X5249XAQ
córdoba;la rinconada candelaria;5249;X5249XAR
córdoba;la soledad;5249;X5249XAS
córdoba;las chacras;5249;X5297XAG
córdoba;las cortaderas;5249;X5295XAM
córdoba;las flores;5249;X5249XAV
córdoba;las mercedes;5249;X5249XAX
córdoba;los hoyos;5249;X5249XAY
córdoba;los justes;5249;X5249XAZ
córdoba;los pocitos;5249;X5145XAI
córdoba;los pozos;5249;X5212XBI
córdoba;pozo de las ollas;5249;X5249XBB
córdoba;pozo de los arboles;5249;X5249XBC
córdoba;pozo de molina;5249;X5249XBD
córdoba;pozo del simbol;5249;X5281XAQ
santiago del estero;puerta de los rios;5249;G5249XAB
córdoba;puesto de los alamos;5249;X5249XBK
córdoba;punta del monte;5249;X5249XBF
córdoba;racedo;5249;X5249XBL
córdoba;rio dulce;5249;X5249XBG
córdoba;rio san miguel;5249;X5249XBQ
córdoba;rio viejo;5249;X5249XBI
córdoba;san bartolo;5249;X5249XBJ
córdoba;san juancito;5249;X5249XBR
córdoba;san martin;5249;X5249XBM
córdoba;san pedro;5249;X2559XAA
córdoba;san ramon;5249;X5249XBO
córdoba;santa isabel;5249;X5282XAQ
córdoba;taco pozo;5249;X5235XAA
córdoba;caã±ada de las gatiadas;5291;Buscar CPA
